城市id,城市名称,城市名称英文,市级名称,市级名称英文,省级名称,省级名称英文,国家名称,国家名称英文,经度,纬度,cityType
2081,高力板镇,Gaoliban Town,通辽市,Tongliao,内蒙古自治区,Inner Mongolia,中国,China,121.823866,44.8909047,0
2082,舍伯吐镇,Shebotu Town,通辽市,Tongliao,内蒙古自治区,Inner Mongolia,中国,China,121.961735,44.02604066,0
2084,鄂尔多斯市,Ordos,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,109.9839284,39.82085982,0
2085,东胜区,Dongsheng District,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,109.9924159,39.81099899,0
2086,准格尔旗,Jungar Banner,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,110.8719243,39.63718182,0
2087,乌审旗,Uxin Banner,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,108.8388945,38.59029505,0
2088,伊金霍洛旗,Ejin Horo Banner,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,109.7454127,39.5685052,0
2089,鄂托克旗,Otog Banner,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,107.9797933,39.09178932,0
2090,鄂托克前旗,Otog Front Banner,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,107.4706773,38.19040013,0
2091,杭锦旗,Hanggin Banner,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,108.7260125,39.84477575,0
2092,达拉特旗,Dalad Banner,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,110.0204579,40.40161617,0
2093,河南(内蒙),Henan (Inner Mongolia),鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,108.7348222,37.85974444,0
2094,乌审召镇,Uxin Zhao Town,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,109.05,39.16666666,0
2095,伊克乌素镇,Yikewusu Town,鄂尔多斯市,Ordos,内蒙古自治区,Inner Mongolia,中国,China,107.397274,38.35424782,0
2097,呼伦贝尔市,Hulunbuir,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,119.7647918,49.20736936,0
2098,海拉尔区,Hailar District,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,119.7173596,49.22337907,0
2099,满洲里市,Manzhouli,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,117.4337387,49.58458007,0
2100,牙克石市,Yakeshi,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,120.72807,49.282692,0
2101,扎兰屯市,Zhalantun,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,122.7427454,47.99858775,0
2102,根河市,Genhe,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,121.52889,50.778202,0
2103,额尔古纳市,Ergun,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,120.1633013,50.23406912,0
2104,陈巴尔虎旗,Old Barag Banner,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,119.4394537,49.32151904,0
2105,阿荣旗,Arun Banner,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,123.4617824,48.11881594,0
2106,新巴尔虎左旗,New Barag Left Banner,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,118.26714,48.21603,0
2107,新巴尔虎右旗,New Barag Right Banner,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,116.82276,48.657913,0
2108,鄂伦春自治旗,Oroqin Autonomous Banner,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,123.7111006,50.59318334,0
2109,莫力达瓦达斡尔族自治旗,Morin Dawa Daur Autonomous Banner,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,124.50088,48.472195,0
2110,鄂温克族自治旗,Evenk Autonomous Banner,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,119.73965,49.135914,0
2111,诺敏镇（小二沟）,Nowmin Town (Xiaoergou),呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,123.7326,49.2009606,0
2112,图里河镇,Tulihe Town,呼伦贝尔市,Hulunbuir,内蒙古自治区,Inner Mongolia,中国,China,121.674549,50.48552173,0
2115,临河区,Linhe District,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,107.4274049,40.73813715,0
2116,五原县,"Wuyuan County, Bayannur",巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,108.2728874,41.09069591,0
2117,磴口县,Dengkou County,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,107.0209892,40.33069148,0
2118,杭锦后旗,Hanggin Rear Banner,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,107.1518354,40.88109143,0
2119,乌拉特中旗,Urat Middle Banner,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,108.52063,41.560913,0
2120,乌拉特前旗,Urat Front Banner,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,108.6440367,40.71070815,0
2121,乌拉特后旗,Urat Rear Banner,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,107.0028766,41.43071586,0
2122,海力素,Hailisu,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,106.6666667,41.66666666,0
2123,那仁宝力格,Narenbaolige,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,106.455756,41.14803564,0
2124,大佘太镇,Dashetai Town,巴彦淖尔市,Bayannur,内蒙古自治区,Inner Mongolia,中国,China,109.152138,41.02714222,0
2127,集宁区,Jining District,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,113.090066,41.0317149,0
2128,丰镇市,Fengzhen,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,113.1405457,40.44695289,0
2129,兴和县,Xinghe County,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,113.8849098,40.87539034,0
2130,卓资县,Zhuozi County,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,112.56401,40.894535,0
2131,商都县,Shangdu County,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,113.5313915,41.55581626,0
2132,凉城县,Liangcheng County,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,112.4836777,40.52978117,0
2133,化德县,Huade County,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,114.0074953,41.87682623,0
2134,四子王旗,Siziwang Banner,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,111.69153,41.514668,0
2135,察哈尔右翼前旗,Chahar Right Front Banner,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,113.20451,40.779865,0
2136,察哈尔右翼中旗,Chahar Right Middle Banner,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,112.62726,41.265259,0
2137,察哈尔右翼后旗,Chahar Right Back Banner,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,113.1746496,41.4538783,0
2138,希拉穆仁镇,Xilamuren Town,乌兰察布市,Wulanchabu,内蒙古自治区,Inner Mongolia,中国,China,111.216728,41.34247804,0
2140,锡林浩特市,Xilinhot,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,116.0589977,43.93699281,0
2141,二连浩特市,Erenhot,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,111.9664097,43.65244374,0
2142,多伦县,Duolun County,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,116.4725383,42.18522776,0
2143,阿巴嘎旗,Abag Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,114.9552625,44.01734749,0
2144,西乌珠穆沁旗,West Ujimqin Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,117.6174054,44.58848981,0
2145,东乌珠穆沁旗,East Ujimqin Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,116.9826121,45.5185162,0
2146,苏尼特左旗,Sonid Left Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,113.7258575,43.84229873,0
2147,苏尼特右旗,Sonid Right Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,112.6559906,42.75547231,0
2148,太仆寺旗,Taibus Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,115.2783255,41.89006037,0
2149,正镶白旗,Plain and Bordered White Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,115.0062596,42.30644348,0
2150,正蓝旗,Plain Blue Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,116.0041878,42.24432453,0
2151,镶黄旗,Bordered Yellow Banner,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,113.8449109,42.23771796,0
2152,朱日和镇,Zhurihe Town,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,112.908229,42.40417917,0
2153,博克图镇,Boketu Town,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,121.917947,48.75720715,0
2154,乌拉盖管理区,Wulagai Zone,锡林郭勒盟,Xilingol League,内蒙古自治区,Inner Mongolia,中国,China,118.9869036,45.72232308,0
2157,乌兰浩特市,Ulanhot,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,122.0636087,46.06875938,0
2158,阿尔山市,Arxan,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,119.855557,47.29952323,0
2159,突泉县,Tuquan County,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,121.55369,45.377369,0
2160,扎赉特旗,Jalaid Banner,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,122.90926,46.719791,0
2161,科尔沁右翼前旗,Horqin Right Front Banner,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,121.95255,46.08207251,0
2162,科尔沁右翼中旗,Horqin Right Middle Banner,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,121.46558,45.057373,0
2163,霍林郭勒市,Holingol,通辽市,Tongliao,内蒙古自治区,Inner Mongolia,中国,China,119.66371,45.53309256,0
2164,索伦镇,Suolun Town,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,121.240999,46.61402515,0
2165,胡尔勒镇,Huerle Town,兴安盟,Hinggan League,内蒙古自治区,Inner Mongolia,中国,China,122.093674,46.72186211,0
2168,阿拉善左旗,Alxa Left Banner,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,105.6624917,38.83343297,0
2169,阿拉善右旗,Alxa Right Banner,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,101.67279,39.198689,0
2170,额济纳旗,Ejin Banner,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,101.07177,41.971432,0
2171,拐子湖,Guaizihu,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,102.6166667,41.61666666,0
2172,吉兰泰镇,Jilantai Town,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,105.760789,39.76191667,0
2173,孪井滩示范区,Luanjingtan,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,105.6666667,38.46666666,0
2174,头道湖,Toudaohu,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,105.1138778,38.05495,0
2175,中泉子,Zhongquanzi,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,102.672997,39.32235,0
2176,巴彦诺尔贡,Bayannuoergong,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,105.3333333,40.28333333,0
2177,雅布赖镇,Abram Town,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,102.779726,39.4310812,0
2178,乌斯泰镇,Wusitai Town,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,106.7220972,39.43569444,0
2179,锡林高勒,Xilingaole Town,阿拉善盟,Alxa League,内蒙古自治区,Inner Mongolia,中国,China,105.7541418,39.75532712,0
2182,西安市,Xian,西安市,Xian,陕西省,Shaanxi,中国,China,108.883189,34.26591218,0
2183,临潼区,Lintong District,西安市,Xian,陕西省,Shaanxi,中国,China,109.1931542,34.36985786,0
2184,西安市长安区,"Chang'an District, Xi'an",西安市,Xian,陕西省,Shaanxi,中国,China,108.945,34.161434,0
2185,高陵区,Gaoling District,西安市,Xian,陕西省,Shaanxi,中国,China,109.08047,34.533325,0
2186,蓝田县,Lantian County,西安市,Xian,陕西省,Shaanxi,中国,China,109.3066584,34.15195377,0
2187,鄠邑区,Eyi district,西安市,Xian,陕西省,Shaanxi,中国,China,108.5968636,34.10900586,0
2188,周至县,Zhouzhi County,西安市,Xian,陕西省,Shaanxi,中国,China,108.2062966,34.16224879,0
2191,铜川市,Tongchuan,铜川市,Tongchuan,陕西省,Shaanxi,中国,China,109.0678021,35.07259585,0
2192,耀县,Yao County,铜川市,Tongchuan,陕西省,Shaanxi,中国,China,108.9736242,34.91420759,0
2193,宜君县,Yijun County,铜川市,Tongchuan,陕西省,Shaanxi,中国,China,109.1162733,35.40551587,0
2195,宝鸡市,Baoji,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.1490001,34.38092591,0
2196,陈仓区,Chencang District,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.3803282,34.35212503,0
2197,凤翔区,Fengxiang District,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.3841573,34.52405888,0
2198,岐山县,Qishan County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.6137733,34.4418816,0
2199,扶风县,Fufeng County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.8656957,34.36002542,0
2200,眉县,Mei County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.7310314,34.27472839,0
2201,陇县,Long County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,106.8515878,34.89937927,0
2202,千阳县,Qianyang County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.128303,34.64700233,0
2203,麟游县,Linyou County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.8037531,34.68636884,0
2204,凤县,Fengxian County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,106.5229115,33.91446218,0
2205,太白县,Taibai County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.3000001,34.06667095,0
2206,宝鸡县,Baoji County,宝鸡市,Baoji,陕西省,Shaanxi,中国,China,107.2375389,34.36205278,0
2207,耀州区,Yaozhou District,铜川市,Tongchuan,陕西省,Shaanxi,中国,China,108.980514,34.91964988,0
2209,咸阳市,Xianyang,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.5912724,34.32795572,0
2210,兴平市,Xingping,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.4855346,34.29777176,0
2211,三原县,Sanyuan County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.9203778,34.62001251,0
2212,泾阳县,Jingyang,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.8275046,34.52656229,0
2213,乾县,Qian County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.2292119,34.53125882,0
2214,礼泉县,Liquan County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.4199615,34.48624347,0
2215,永寿县,Yongshou County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.1384304,34.69365273,0
2216,彬县,Binzhou City,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.0660281,35.03438436,0
2217,长武县,Changwu County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,107.7827503,35.20834652,0
2218,旬邑县,Xunyi County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.3214709,35.11722745,0
2219,淳化县,Chunhua County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.5763476,34.80227345,0
2220,武功县,Wugong County,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.1955809,34.26058828,0
2221,杨凌农业高新技术产业示范区,Yangling Agricultural High-tech Industries Demonstration Zone,咸阳市,Xianyang,陕西省,Shaanxi,中国,China,108.084732,34.272117,0
2223,渭南市,Weinan,渭南市,Weinan,陕西省,Shaanxi,中国,China,109.4930495,34.49973653,0
2224,华阴市,Huayin,渭南市,Weinan,陕西省,Shaanxi,中国,China,110.0947751,34.58070444,0
2225,韩城市,Hancheng,渭南市,Weinan,陕西省,Shaanxi,中国,China,110.4339904,35.46864407,0
2226,华县,Huazhou District,渭南市,Weinan,陕西省,Shaanxi,中国,China,109.7666473,34.5166778,0
2227,潼关县,Tongguan County,渭南市,Weinan,陕西省,Shaanxi,中国,China,110.2362398,34.54569784,0
2228,大荔县,Dali County,渭南市,Weinan,陕西省,Shaanxi,中国,China,109.929064,34.79584107,0
2229,蒲城县,"Pucheng County, Weinan",渭南市,Weinan,陕西省,Shaanxi,中国,China,109.5802661,34.95702786,0
2230,澄城县,Chengcheng County,渭南市,Weinan,陕西省,Shaanxi,中国,China,109.9204806,35.19047914,0
2231,白水县,Baishui County,渭南市,Weinan,陕西省,Shaanxi,中国,China,109.5802818,35.17867603,0
2232,合阳县,Heyang County,渭南市,Weinan,陕西省,Shaanxi,中国,China,110.1346179,35.23929182,0
2233,富平县,"Fuping County, Weinan",渭南市,Weinan,陕西省,Shaanxi,中国,China,109.1624288,34.7437005,0
2236,延安市,Yanan,延安市,Yanan,陕西省,Shaanxi,中国,China,109.4753145,36.59653104,0
2237,延长县,Yanchang County,延安市,Yanan,陕西省,Shaanxi,中国,China,110.0086374,36.5810244,0
2238,延川县,Yanchuan County,延安市,Yanan,陕西省,Shaanxi,中国,China,110.1644565,36.89398186,0
2239,子长市,ZichangCity,延安市,Yanan,陕西省,Shaanxi,中国,China,109.6822427,37.1427189,0
2240,安塞区,Ansai District,延安市,Yanan,陕西省,Shaanxi,中国,China,109.3177551,36.86282582,0
2241,志丹县,Zhidan County,延安市,Yanan,陕西省,Shaanxi,中国,China,108.7627816,36.82312477,0
2242,吴起县,Wuqi County,延安市,Yanan,陕西省,Shaanxi,中国,China,108.1823485,36.91610286,0
2243,甘泉县,Ganquan County,延安市,Yanan,陕西省,Shaanxi,中国,China,109.3370011,36.28130066,0
2244,富县,Fu County,延安市,Yanan,陕西省,Shaanxi,中国,China,109.3737136,35.99786221,0
2245,洛川县,Luochuan County,延安市,Yanan,陕西省,Shaanxi,中国,China,109.4193089,35.76221056,0
2246,宜川县,"Yichuan County, Yan'an",延安市,Yanan,陕西省,Shaanxi,中国,China,110.1588679,36.04575445,0
2247,黄龙县,Huanglong County,延安市,Yanan,陕西省,Shaanxi,中国,China,109.8220721,35.58801812,0
2248,黄陵县,Huangling County,延安市,Yanan,陕西省,Shaanxi,中国,China,109.26382,35.589474,0
2250,汉中市,Hanzhong,汉中市,Hanzhong,陕西省,Shaanxi,中国,China,107.0248039,33.0707506,0
2251,南郑区,Nanzheng District,汉中市,Hanzhong,陕西省,Shaanxi,中国,China,106.9295425,33.00337994,0
2252,城固县,Chenggu County,汉中市,Hanzhong,陕西省,Shaanxi,中国,China,107.3219105,33.15347545,0
2253,洋县,Yang County,汉中市,Hanzhong,陕西省,Shaanxi,中国,China,107.5349714,33.22078751,0
